player_id,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,creativity,threat,ict_index,gw,first_name,second_name,name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
0101,2.24,0.25,2.49,4.8,0.24,0.03,0.27,0.5,150,89.3,181,41.9,11,Riccardo,Calafiori,Calafiori,Hip injury - 75% chance of playing,,856,1,2,7,5,0,0,0,3,0,0,11,86,0,0.74,0.53,1.16,4.94,13,34,42
0102,2.08,0.64,2.72,5.07,0.21,0.07,0.28,0.52,238,179.1,216,63.5,11,Jurrien,Timber,J.Timber,,881,2,2,6,5,0,0,0,2,0,0,10,91,0,0.61,0.51,1.02,6.23,34,27,33
0103,0,0,0,0,0,0,0,0,0,0,0,0,11,Jakub,Kiwior,Kiwior,has joined Porto on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0104,0,0,0,0.99,0,0,0,1.04,9.8,7.2,4,2,11,Myles,Lewis-Skelly,Lewis-Skelly,,86,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,5.23,1,4,7
0501,0,0.03,0.03,12.2,0,0,0,1.22,207.6,3,0,21,12,Emiliano,Martinez Romero,Martinez,,900,0,0,3,8,0,1,0,1,0,23,10,78,2.3,0.3,0.8,1,0,0,8,87
0105,0.01,0.01,0.02,0.87,0.01,0.01,0.02,1.12,15.4,11.3,1,2.8,11,Benjamin,White,White,,70,0,0,1,0,0,0,0,0,0,0,1,12,0,1.29,0,1.29,10.29,2,6,4
